UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
28108033,Marc Guéhi,32,78 kg,182 cm,,-,ENG,English Premier League,Tottenham,"€13,690,000 p/a",-,30/6/2034,"D (LC), DM","D (L), DM",44,"3,975",94%,-,0.02,4.44,0.29,0.02,0%,0,-,-1.6,0.09,-,0.09,0.04,3,1.01,1.61,82%,0.91,0.43,0.2,4.91,63%,3.1,0.63,10.57,4.46,4.89,0.25,12.3km,1.22,4.05,-,-,-,-,-,-,-
16337074,Dijon Kameri,29,78 kg,182 cm,,-,AUT,Serie A,Inter,"€11,150,000 p/a",-,30/6/2036,M/AM (C),-,34,"2,760",89%,0.2,0.24,5.71,1.53,0.65,21%,0.23,8%,-0.88,0.65,0.1,0.82,0.13,0,7.43,1.79,73%,0.55,0,0.07,2.61,56%,1.47,0.26,8.22,10.86,7.04,1.34,13.3km,3.55,12.98,-,-,-,-,-,-,-
2000160511,Ousmane Diomande,29,84 kg,190 cm,,-,CIV,English Premier League,Newcastle Utd,"€14,374,000 p/a",-,30/6/2035,"D (RC), DM",DM,41,"4,054",93%,0.07,0.1,9.28,0.84,0.36,21%,0.13,7%,-0.38,0.36,0.09,0.64,0.1,0,4.35,1.8,81%,0.69,0.2,0.56,5.97,76%,4.55,0.4,13.36,6.44,7.08,0.73,13.1km,2.33,6.62,-,-,-,-,-,-,-
2000178997,Simone Pafundi,27,68 kg,167 cm,,-,ITA,Ligue 1 Uber Eats,PSG,"€15,213,000 p/a",-,30/6/2037,"AM (RC), ST (C)",ST (C),37,"2,842",84%,0.29,0.43,5.1,2.31,1.46,24%,0.63,18%,3.35,1.74,0.54,1.62,0.38,1,13.47,1.81,78%,0.29,0.03,0,2.69,20%,0.54,0.19,4.88,14.73,11.46,3.39,13.7km,3.26,11.53,-,-,-,-,-,-,-
91193048,Florian Wirtz,30,71 kg,177 cm,,-,GER,Bundesliga,Borussia Dortmund,"€16,256,000 p/a",-,30/6/2034,"M (C), AM (RLC), ST (C)","AM (RL), ST (C)",32,"2,793",84%,0.23,0.23,3.13,1.74,0.61,18%,0.29,8%,-1.63,0.74,0.16,1.29,0.21,0,7.01,1.55,83%,0.39,0.06,0.03,2.55,18%,0.45,0.13,5.28,11.95,8.54,1.68,13.2km,2.93,12.21,-,-,-,-,-,-,-
78074594,Federico Valverde,34,73 kg,181 cm,,-,URU,LaLiga EA SPORTS,Real Madrid,"€14,396,000 p/a",€7.25M,30/6/2034,"DM, M (RC), AM (R)","DM, M/AM (R)",27,"2,259",87%,0.2,0.27,3.03,1.59,0.96,14%,0.84,10%,1.48,1.24,0.24,1.43,0.18,0,6.75,2.19,77%,0.36,0.04,0.04,3.35,46%,1.55,0.24,6.37,14.58,15.02,2.23,13.5km,3.78,14.7,-,-,-,-,-,-,-
83174762,Vitinha,33,66 kg,172 cm,,-,POR,Ligue 1 Uber Eats,PSG,"€20,056,000 p/a",-,30/6/2034,"DM, M (C)",-,36,"2,616",88%,0.28,0.24,5.64,1.69,0.83,19%,0.24,14%,-3,1,0.28,0.86,0.38,0,7.12,1.72,68%,0.38,0.07,0,2.61,18%,0.48,0.28,7.19,10.15,17.82,1.65,14.3km,2.72,10.49,-,-,-,-,-,-,-
37063644,Jurriën Timber,31,77 kg,179 cm,,-,NED,Eredivisie,Ajax,"€7,154,000 p/a",-,30/6/2035,"D (RLC), WB (R), DM","D (L), WB (R), DM",37,"3,469",94%,0.05,0.06,6.33,0.31,0.21,18%,0.16,6%,-0.87,0.13,0.03,0.13,0.05,1,2.41,1.04,78%,0.8,0.26,0.16,3.5,51%,1.79,0.6,8.43,5.21,5.01,0.26,11.8km,1.89,5.4,-,-,-,-,-,-,-
2000155483,Julien Duranville,27,74 kg,172 cm,,-,BEL,English Premier League,Man Utd,"€17,108,000 p/a",-,30/6/2037,"M/AM (RL), ST (C)","M (RL), ST (C)",15,"1,105",89%,0.16,0.26,3.75,1.63,0.41,12%,0.73,7%,-0.37,0.49,0.08,0.65,0.11,0,3.23,1.71,75%,0.57,0,0,3.42,12%,0.41,0.57,6.84,16.45,12.46,3.75,13.4km,5.62,15.07,-,-,-,-,-,-,-
43252073,Gianluigi Donnarumma,34,88 kg,196 cm,,-,ITA,Ligue 1 Uber Eats,PSG,"€24,142,000 p/a",-,30/6/2034,GK,-,50,"4,500",96%,-,0.01,0.4,0.06,0.02,-,-,100%,0.78,0.02,0.02,-,0,0,0.26,0.04,29%,0.98,0.06,0,-,-,-,-,6.28,1.6,0.08,-,6.5km,0,0,19,53,68,0.04,0.98,82%,79%
83209468,Gonçalo Ramos,31,80 kg,185 cm,,-,POR,Ligue 1 Uber Eats,PSG,"€25,432,000 p/a",-,30/6/2035,"AM (C), ST (C)",AM (C),35,"2,773",85%,0.23,0.12,0.75,0.88,0.36,13%,0.13,28%,3.6,1.2,0.62,0.52,0.5,1,3.71,0.94,74%,0.06,0.03,0.1,5.26,38%,1.98,0.1,3.64,6.1,6.36,1.3,11.7km,1.07,5.06,-,-,-,-,-,-,-
2000104450,Rodrigo Ribeiro,28,83 kg,186 cm,,-,POR,Bundesliga,Bayern Munich,"€12,347,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (RL),22,"2,239",84%,0.36,0.27,2.77,1.73,0.96,22%,0.56,23%,3.67,1,0.52,0.56,0.34,0,6.62,2.29,81%,0.32,0,0,3.5,62%,2.17,0.2,6.15,13.87,10.97,4.06,12.9km,3.78,11.7,-,-,-,-,-,-,-
2000166563,Carlos Baleba,29,77 kg,183 cm,,-,CMR,Bundesliga,Bayern Munich,"€17,478,000 p/a",-,30/6/2035,"DM, M/AM (C)",AM (C),26,"2,249",89%,0.28,0.2,4.04,1.68,0.76,22%,0.16,11%,-0.28,0.64,0.2,0.92,0.21,0,4.95,1.92,79%,0.6,0.04,0.16,3.36,60%,2,0.12,7.04,9.52,9,1.72,13.1km,3,10.68,-,-,-,-,-,-,-
2000199219,Gonçalo Moreira,27,65 kg,170 cm,,-,POR,English Premier League,Liverpool,"€33,462,000 p/a",-,30/6/2037,"M/AM (RL), ST (C)","M (RL), ST (C)",35,"2,846",86%,0.44,0.34,4.02,2.02,0.98,17%,0.92,26%,3.15,0.66,0.32,0.35,0.22,0,10.79,2.31,81%,0.32,0,0,3.19,15%,0.47,0.09,6.2,16.82,10.56,4.27,13.1km,3.42,12.87,-,-,-,-,-,-,-
48036304,Jules Koundé,34,68 kg,178 cm,,-,FRA,Ligue 1 Uber Eats,PSG,"€11,105,000 p/a",-,30/6/2034,"D (RC), WB (R)",WB (R),43,"3,604",92%,0.05,0.09,8.07,0.72,0.15,35%,0.2,3%,-2.17,0.37,0.02,0.27,0.08,1,3.41,2.92,80%,0.82,0.27,0.3,4.74,67%,3.17,0.65,11.31,7.09,9.49,1.42,12.8km,2.47,8.24,-,-,-,-,-,-,-
28104124,Trent Alexander-Arnold,34,68 kg,180 cm,,-,ENG,English Premier League,Liverpool,"€17,867,000 p/a",-,30/6/2033,"D/WB (R), DM",DM,41,"3,463",91%,0.34,0.18,8.16,0.91,0.6,26%,0.26,12%,0.96,0.31,0.08,0.52,0.05,1,7.09,3.2,84%,0.81,0.18,0.34,3.92,58%,2.29,0.6,10.58,9.28,13.41,0.91,13.6km,2.42,9.1,-,-,-,-,-,-,-
2000165653,Iván Fresneda,28,76 kg,184 cm,,-,ESP,Eredivisie,Ajax,"€7,224,000 p/a",-,30/6/2035,D/WB (R),-,18,"1,425",89%,0.13,0.16,9.85,0.76,0.57,7%,0.44,-,-0.15,0.13,-,0.06,0.01,0,2.49,3.54,84%,0.44,0.06,0.06,3.73,64%,2.4,0.44,10.93,14.78,12.38,2.91,13.7km,4.55,17.87,-,-,-,-,-,-,-
37073317,Kenneth Taylor,31,66 kg,182 cm,,-,NED,Eredivisie,Ajax,"€5,672,000 p/a",-,30/6/2035,"DM, M/AM (C)",AM (C),41,"3,324",91%,0.03,0.07,8.04,0.76,0.32,10%,0.03,11%,0.08,0.41,0.14,0.51,0.09,0,2.65,1.79,71%,0.7,0.08,0.08,3.19,56%,1.79,0.46,7.85,8.23,9.4,0.49,14.1km,3.79,13.75,-,-,-,-,-,-,-
67288555,Xavi Simons,30,58 kg,179 cm,,-,NED,LaLiga EA SPORTS,Atlético Madrid,"€20,697,000 p/a",-,30/6/2035,"M/AM (LC), ST (C)","M/AM (L), ST (C)",26,"2,333",84%,0.12,0.17,3.59,1.31,0.62,32%,0.19,21%,1.97,0.58,0.27,0.54,0.16,0,4.49,1.08,67%,0.39,0,0,2.97,22%,0.66,0.35,4.47,12.11,7.64,2.39,13.9km,3.32,12.58,-,-,-,-,-,-,-
37063649,Sven Botman,33,88 kg,193 cm,,-,NED,English Premier League,Newcastle Utd,"€14,212,000 p/a",€26M,30/6/2034,"D (LC), DM","D (L), DM",32,"2,742",96%,0.03,0.05,6.33,0.59,0.1,0%,0,24%,2.05,0.23,0.13,0,0.06,1,1.62,1.18,78%,0.62,0.3,0.62,6.47,60%,3.91,0.49,10.34,4.17,7.55,0.07,11.9km,1.18,3.22,-,-,-,-,-,-,-
2002072846,Ege Çağlar,25,87 kg,195 cm,,-,TUR,English Premier League,Man City,"€24,230,000 p/a",-,30/6/2037,"AM (RL), ST (C)",AM (R),23,"2,546",82%,0.46,0.21,1.63,1.38,0.74,20%,0.49,16%,2.47,1.56,0.49,0.88,0.38,0,5.85,2.16,80%,0.42,0,0.11,8.87,49%,4.35,0.28,6.01,12.48,9.3,2.9,13.1km,2.72,11.1,-,-,-,-,-,-,-
2000221458,Luís Guilherme,27,82 kg,179 cm,,-,BRA,English Premier League,Newcastle Utd,"€13,274,000 p/a",-,30/6/2036,AM (RC),-,34,"3,226",82%,0.17,0.22,4.46,1.76,0.61,17%,0.5,16%,1.2,0.89,0.28,0.64,0.25,1,7.76,1.48,82%,0.2,0.03,0,3.15,13%,0.42,0.2,6.58,20.03,12,5.5,13.6km,5.33,14.95,-,-,-,-,-,-,-
2000034344,Javi Guerra,30,76 kg,187 cm,,-,ESP,LaLiga EA SPORTS,Valencia,"€13,177,000 p/a",-,30/6/2036,"DM, M/AM (C)",AM (C),38,"3,419",87%,0.11,0.18,5.37,1.21,0.58,24%,0.16,11%,-0.27,0.82,0.26,1.42,0.23,0,6.7,1.92,81%,0.42,0.05,0.42,4.21,62%,2.61,0.21,8.11,11.21,9.82,1.45,13.3km,3.4,11.61,-,-,-,-,-,-,-
71101334,Anatolii Trubin,31,86 kg,199 cm,,-,UKR,English Premier League,Newcastle Utd,"€17,522,000 p/a",-,30/6/2035,GK,-,51,"4,590",97%,-,0,0.47,0,-,-,-,-,0,-,-,-,0,2,0,0,0%,1.31,0.02,0,-,-,-,-,5.84,1.98,0.04,-,7.0km,0,0,15,45,52,-0.06,0.92,83%,76%
86066853,Piero Hincapié,31,77 kg,184 cm,,-,ECU,English Premier League,Man City,"€25,977,000 p/a",-,30/6/2035,"D (LC), WB (L), DM","WB (L), DM",38,"2,772",94%,-,0.04,6.4,0.52,0.13,21%,0.1,17%,0.88,0.23,0.06,0.1,0.04,1,1.2,1.62,86%,0.58,0.29,0.49,4.48,63%,2.82,0.52,10.68,4.9,5.19,0.58,11.7km,1.49,4.29,-,-,-,-,-,-,-
92088306,Nico Schlotterbeck,33,84 kg,191 cm,,-,GER,Serie A,Inter,"€14,219,000 p/a",-,30/6/2034,"D (LC), WB (L), DM","D/WB (L), DM",28,"2,342",90%,0.12,0.11,6.15,0.96,0.35,12%,0.23,-,-1.58,0.15,-,0.08,0.06,0,2.88,1.92,81%,0.42,0.15,0.61,5.34,76%,4.04,0.38,10.76,9.57,10.03,1.04,12.4km,2.08,6.92,-,-,-,-,-,-,-
48037822,Ibrahima Konaté,33,93 kg,194 cm,,-,FRA,English Premier League,Liverpool,"€24,761,000 p/a",-,30/6/2033,"D (C), DM",DM,40,"3,358",94%,-,0.03,5.31,0.19,0.16,0%,0,5%,0.06,0.27,0.03,0.03,0.03,1,1.3,1.63,77%,0.83,0.35,1.13,6.24,86%,5.36,0.27,10.94,5.49,5.23,0.21,11.7km,1.07,3.22,-,-,-,-,-,-,-
2000262919,Luka Vušković,26,93 kg,195 cm,,Pulled knee ligaments,CRO,English Premier League,Liverpool,"€27,280,000 p/a",-,30/6/2035,"D (C), DM",DM,34,"2,663",95%,-,0.03,5.88,0.2,0.03,0%,0,9%,0.77,0.37,0.07,0,0.04,2,0.77,1.01,73%,0.61,0.1,0.81,6.56,85%,5.54,0.44,11.22,4.8,7.2,0.24,11.9km,1.01,2.77,-,-,-,-,-,-,-
43252460,Alessandro Bastoni,34,73 kg,190 cm,,Tight achilles,ITA,Serie A,Inter,"€13,460,000 p/a",-,30/6/2034,"D (C), DM",DM,34,"2,922",95%,0.06,0.05,6.41,0.31,0.06,50%,0.03,20%,2.01,0.28,0.09,0.09,0.03,0,1.52,1.36,86%,0.52,0.25,0.34,4.77,75%,3.57,0.43,9.39,4.44,5.91,0.12,11.6km,1.02,3.36,-,-,-,-,-,-,-
95079228,Alex Scott,29,70 kg,178 cm,,-,ENG,English Premier League,Man City,"€14,423,000 p/a",-,30/6/2036,"WB (R), DM, M (C), AM (RC)",WB/AM (R),38,"2,949",88%,0.27,0.17,4.82,1.56,0.55,20%,0.21,8%,-3.24,0.67,0.12,0.82,0.22,0,5.67,1.86,73%,0.37,0.03,0.09,2.59,25%,0.64,0.24,6.65,9.52,12.57,2.26,14.1km,3.11,11.96,-,-,-,-,-,-,-
85140301,Christopher Nkunku,35,64 kg,178 cm,,-,FRA,LaLiga EA SPORTS,Real Madrid,"€12,735,000 p/a",-,30/6/2033,"M (C), AM (RLC), ST (C)","M (C), AM (RL)",19,"2,130",86%,0.46,0.3,2.11,1.1,1.18,19%,0.17,29%,4.08,1.52,0.63,1.18,0.23,0,7.02,0.8,63%,0.3,0.08,0,3,24%,0.72,0.13,2.92,13.23,9.85,1.01,13.3km,1.99,7.82,-,-,-,-,-,-,-
16279486,Karim Adeyemi,31,77 kg,180 cm,,-,GER,Bundesliga,Borussia Dortmund,"€15,043,000 p/a",-,30/6/2036,"AM (RLC), ST (C)",AM (RC),38,"2,703",83%,0.17,0.19,3.56,1.63,0.53,13%,0.77,17%,2.02,1,0.4,1,0.31,0,5.73,2.9,79%,0.57,0,0.03,4.79,35%,1.66,0.3,8.02,16.42,12.95,4.36,13.5km,4.4,14.85,-,-,-,-,-,-,-
2000011147,Miloš Kerkez,29,72 kg,176 cm,,-,HUN,English Premier League,Man Utd,"€24,340,000 p/a",-,30/6/2036,D/WB/M (L),M (L),40,"2,751",87%,0.33,0.24,8.47,1.57,0.92,18%,1.21,11%,-0.19,0.23,0.07,0.33,0.07,1,7.25,3.24,83%,0.69,0.2,0,3.37,54%,1.83,0.52,11.58,13.9,17.5,4.68,13.6km,3.86,12.53,-,-,-,-,-,-,-
29193659,Jacob Ramsey,31,60 kg,180 cm,,-,ENG,English Premier League,Aston Villa,"€10,198,000 p/a",-,30/6/2035,"M (C), AM (LC)",-,36,"3,172",84%,0.2,0.16,4.82,1.39,0.48,13%,0.2,7%,-2.44,0.54,0.11,0.6,0.18,1,5.75,1.84,76%,0.88,0.03,0.06,5.39,34%,1.82,0.48,10.95,10.81,13.22,2.67,14.2km,3.38,11.66,-,-,-,-,-,-,-
28113828,Jeremie Frimpong,32,65 kg,172 cm,,-,NED,Bundesliga,Leverkusen,"€11,469,000 p/a",-,30/6/2034,"D (RL), WB/M/AM (R)","D (L), M/AM (R)",40,"3,098",90%,0.2,0.11,8.54,1.02,0.23,19%,0.2,-,-1.9,0.29,-,0.58,0.06,0,3.85,4.15,85%,1.05,0.12,0.06,2.67,33%,0.87,0.93,11.3,9.85,11.36,3.72,13.6km,3.05,10.17,-,-,-,-,-,-,-
2000024113,Jean Grasser,24,75 kg,178 cm,,Pulled thigh,FRA,LaLiga EA SPORTS,Real Madrid,"€8,952,000 p/a",-,30/6/2037,D/WB (L),-,37,"3,010",90%,0.15,0.13,8.31,1.05,0.39,23%,0.42,9%,-0.47,0.21,0.03,0.15,0.04,1,4.44,2.87,83%,0.81,0.18,0,3.2,43%,1.38,0.54,12.11,9.27,8.94,2.54,13.1km,2.9,9.72,-,-,-,-,-,-,-
93070286,Alexander Isak,33,71 kg,190 cm,,-,SWE,English Premier League,Newcastle Utd,"€15,064,000 p/a",€29.5M,30/6/2034,"AM (RLC), ST (C)",AM (RLC),26,"2,099",86%,0.09,0.11,0.86,0.56,0.3,18%,0.09,33%,2.56,1.37,0.9,0.3,0.69,0,2.58,0.81,83%,0.3,0,0,4.29,40%,1.72,0.13,4.07,7.16,6.3,1.54,12.4km,1.89,7.8,-,-,-,-,-,-,-
37084591,Micky van de Ven,32,81 kg,193 cm,,-,NED,LaLiga EA SPORTS,Atlético Madrid,"€11,088,000 p/a",-,30/6/2035,"D (LC), WB (L), DM","WB (L), DM",39,"3,200",91%,0.11,0.14,6.81,1.07,0.31,20%,0.17,9%,-0.16,0.34,0.08,0.39,0.09,0,5.05,1.86,78%,1.04,0.14,0.17,4.13,70%,2.9,0.62,12.91,8.55,11.11,1.8,13.7km,3.32,11.5,-,-,-,-,-,-,-
20041862,Alphonso Davies,32,77 kg,185 cm,,-,CAN,Bundesliga,Bayern Munich,"€15,383,000 p/a",-,30/6/2034,D/WB/M/AM (L),M/AM (L),41,"3,149",91%,0.2,0.13,7.86,0.91,0.2,18%,0.14,15%,0.57,0.37,0.11,0.4,0.1,1,4.66,3.49,83%,0.63,0.11,0.06,3.14,64%,2,0.51,13.78,9.57,9.72,4,13.6km,2.86,9.17,-,-,-,-,-,-,-
2000090211,Antonio Nusa,28,67 kg,181 cm,,-,NOR,LaLiga EA SPORTS,Atlético Madrid,"€13,126,000 p/a",-,30/6/2036,"M/AM (RL), ST (C)","M (RL), ST (C)",37,"2,509",86%,0.43,0.49,3.59,2.15,1.18,25%,1.72,12%,0.22,0.9,0.25,0.83,0.24,0,13.61,1.83,84%,0.54,0,0,3.62,47%,1.69,0.36,6.6,16.54,16.86,4.2,13.7km,4.48,15.57,-,-,-,-,-,-,-
2002074267,Arthur,25,79 kg,185 cm,,-,BRA,Serie A,A.C. Milan,"€27,021,000 p/a",-,30/6/2037,M/AM (R),-,50,"4,208",83%,0.32,0.3,3.17,1.9,0.64,16%,0.96,10%,-2.3,0.96,0.21,0.6,0.26,2,14.14,2.22,88%,0.62,0.06,0.06,6.07,46%,2.8,0.21,6.97,16.04,10.31,4.09,13.4km,3.79,14.59,-,-,-,-,-,-,-
49038952,Khephren Thuram,32,80 kg,192 cm,,-,FRA,LaLiga EA SPORTS,FC Barcelona,"€17,993,000 p/a",-,30/6/2034,"DM, M (C)",-,44,"2,972",90%,0.21,0.23,6.27,1.64,0.64,29%,0.3,14%,1.15,0.91,0.27,0.82,0.24,0,7.68,1.76,83%,0.3,0.18,0.27,4.27,64%,2.73,0.24,7.99,8.96,10.9,2.06,13.3km,2.97,9.9,-,-,-,-,-,-,-
49061868,Elye Wahi,30,74 kg,184 cm,,-,FRA,Bundesliga,Leverkusen,"€10,837,000 p/a",-,30/6/2034,"AM (RL), ST (C)",AM (RL),42,"3,317",84%,0.03,0.14,0.57,0.76,0.38,21%,0.14,20%,0.02,1.74,0.57,0.54,0.4,0,5.11,1.11,85%,0.14,0.05,0.14,7.03,47%,3.28,0.03,3.45,6.29,5.1,1.41,12.0km,1.38,5.86,-,-,-,-,-,-,-
98040383,Gregor Kobel,35,86 kg,195 cm,,-,SUI,LaLiga EA SPORTS,Real Madrid,"€8,824,000 p/a",-,30/6/2034,GK,-,50,"4,500",96%,0.02,0,0.22,0,-,-,-,-,-0.04,0.02,-,-,0,1,0.23,0,0%,0.9,0.02,0,-,-,-,-,5.5,1.36,0.04,-,6.4km,0,0,22,49,56,0.11,0.66,85%,83%
19297055,Bruno Guimarães,35,69 kg,182 cm,,-,BRA,English Premier League,Newcastle Utd,"€11,698,000 p/a",-,30/6/2033,"DM, M (C)",-,18,"2,164",88%,0.17,0.21,5.86,2,0.83,31%,0.21,13%,-0.38,0.83,0.17,0.79,0.15,1,5.09,1.54,69%,0.62,0.08,0.21,3.91,47%,1.83,0.21,6.95,7.9,12.31,0.62,13.7km,2.99,10.48,-,-,-,-,-,-,-
91206164,Malick Thiaw,31,87 kg,194 cm,,Groin strain,GER,Serie A,A.C. Milan,"€18,229,000 p/a",-,30/6/2035,"D (LC), DM","D (L), DM",34,"3,157",94%,0.06,0.07,5.19,0.48,0.17,25%,0.09,11%,0.05,0.43,0.11,0.06,0.09,1,2.58,1.31,85%,0.8,0.34,0.77,6.98,69%,4.85,0.43,12.12,4.42,4.76,0.2,11.6km,1.23,4.62,-,-,-,-,-,-,-
43295814,Dejan Kulusevski,33,78 kg,186 cm,,Pulled groin,SWE,English Premier League,Tottenham,"€16,235,000 p/a",-,30/6/2034,"M/AM (RC), ST (C)","M (C), ST (C)",40,"3,577",84%,0.2,0.2,2.89,1.53,0.68,20%,0.23,11%,-1.41,0.63,0.15,0.6,0.19,0,7.96,1.28,74%,0.53,0,0.03,3.47,49%,1.69,0.2,5.61,14.29,10.44,1.43,14.4km,3.5,11.85,-,-,-,-,-,-,-
28127254,Elliot Anderson,30,75 kg,179 cm,,-,ENG,English Premier League,Newcastle Utd,"€16,310,000 p/a",-,30/6/2035,"M (C), AM (RLC)",AM (R),42,"3,360",87%,0.21,0.19,3.72,1.1,0.62,16%,0.16,11%,-1.14,0.78,0.19,0.94,0.2,0,7.12,2.6,77%,0.32,0.11,0,2.71,25%,0.67,0.13,5.87,11.01,10.82,2.71,13.5km,4.58,15.48,-,-,-,-,-,-,-
62246208,Benjamin Šeško,29,85 kg,194 cm,,-,SVN,LaLiga EA SPORTS,Real Sociedad,"€10,739,000 p/a",-,30/6/2036,ST (C),-,36,"2,984",83%,0.09,0.1,0.69,0.6,0.36,28%,0.15,25%,4.48,1.63,0.87,0.48,0.69,0,3.31,1.06,76%,0.27,0.06,0.15,6.09,56%,3.44,0.09,4.01,7.75,4.4,1.57,12.0km,1.66,6.85,-,-,-,-,-,-,-
2000138516,Paul Wanner,27,81 kg,185 cm,,-,AUT,Serie A,Inter,"€13,177,000 p/a",-,30/6/2037,M/AM (RC),M (R),38,"2,768",87%,0.39,0.28,5.2,1.4,0.94,18%,0.49,10%,-0.03,0.72,0.2,1.2,0.2,0,8.62,2.15,77%,0.39,0.03,0.1,2.63,53%,1.4,0.26,7.06,12.71,9.88,1.33,13.3km,3.8,12.58,-,-,-,-,-,-,-
83228731,Gonçalo Inácio,31,80 kg,188 cm,,-,POR,English Premier League,Man Utd,"€16,466,000 p/a",-,30/6/2034,D (LC),D (L),37,"3,103",94%,0.06,0.06,8.5,0.44,0.12,15%,0.06,-,-2.54,0.35,-,0.06,0.07,0,2,1.48,78%,0.58,0.32,0.61,7.45,76%,5.68,0.23,13.52,5.6,5.48,0.38,11.7km,1.62,4.09,-,-,-,-,-,-,-
18115012,Roméo Lavia,29,77 kg,181 cm,,-,BEL,Bundesliga,Bayern Munich,"€18,900,000 p/a",-,30/6/2035,"DM, M (C)",-,36,"2,735",91%,0.2,0.18,6.19,1.18,0.49,14%,0.03,12%,-0.3,0.39,0.1,0.3,0.11,1,5.45,1.91,73%,0.36,0.07,0.1,3.03,59%,1.78,0.23,6.71,7.01,7.4,1.02,13.1km,2.96,9.58,-,-,-,-,-,-,-
2000121585,Filippo Mané,28,82 kg,188 cm,,-,ITA,Bundesliga,Bayern Munich,"€15,231,000 p/a",-,30/6/2036,"D (RC), DM",DM,40,"3,102",93%,0.12,0.06,8.88,0.55,0.23,25%,0.09,17%,1.57,0.23,0.09,0.06,0.04,1,2.13,2.76,86%,0.41,0.15,0.44,4.85,75%,3.63,0.49,13.58,5.54,7.02,0.64,12.6km,2.06,6.5,-,-,-,-,-,-,-
86075795,Willian Pacho,31,81 kg,188 cm,,-,ECU,Ligue 1 Uber Eats,PSG,"€7,284,000 p/a",-,30/6/2035,"D (C), DM",DM,31,"2,491",95%,0.07,0.07,6.43,0.47,0.18,60%,0.11,6%,-1.26,0.25,0.04,0.14,0.08,3,2.05,1.37,70%,0.58,0.51,0.4,5.93,64%,3.79,0.47,12.18,4.37,6.94,0.18,11.9km,1.19,2.82,-,-,-,-,-,-,-
2000179712,Warren Zaïre-Emery,27,74 kg,178 cm,,-,FRA,Serie A,A.C. Milan,"€15,116,000 p/a",-,30/6/2036,"DM, M (C)",-,44,"3,531",88%,0.1,0.11,5.33,1.02,0.25,26%,0.13,11%,0.06,0.41,0.13,0.82,0.13,0,4.47,2.4,76%,0.31,0.1,0.03,2.65,25%,0.66,0.38,8.16,8.44,9.53,1.5,13.5km,3.7,13.43,-,-,-,-,-,-,-
28129089,Yunus Musah,30,71 kg,178 cm,,-,USA,English Premier League,Man City,"€20,697,000 p/a",-,30/6/2033,"DM, M/AM (RC)","M (R), AM (C)",41,"2,914",89%,0.19,0.16,5.07,1.3,0.46,21%,0.19,7%,-1.19,0.34,0.09,0.8,0.13,5,5.25,2.29,76%,0.46,0.06,0.06,2.35,32%,0.74,0.28,8.03,8.06,12.6,1.7,13.9km,3.3,10.93,-,-,-,-,-,-,-
28100266,Marcus Rashford,35,69 kg,183 cm,,-,ENG,English Premier League,Man Utd,"€13,166,000 p/a",-,30/6/2034,"M (L), AM (LC), ST (C)","M (L), AM (C), ST (C)",45,"3,210",86%,0.25,0.22,2.47,1.46,0.62,33%,0.28,13%,-2.74,0.98,0.28,1.15,0.25,0,7.73,2.24,78%,0.31,0,0.03,4.18,33%,1.37,0.2,5.75,13.32,11.5,1.91,13.2km,4.23,15.03,-,-,-,-,-,-,-
2002074395,Nicolas Louis,24,75 kg,179 cm,,-,FRA,English Premier League,Man Utd,"€10,518,000 p/a",-,30/6/2037,"M (RC), AM (C)",M (R),41,"3,449",90%,0.18,0.16,4.46,1.33,0.5,24%,0.31,12%,0.41,0.65,0.18,1.12,0.17,1,6.21,1.77,76%,0.57,0.13,0,2.53,15%,0.39,0.31,5.61,9.79,8.77,1.64,13.0km,3.86,13.07,-,-,-,-,-,-,-
83320135,António Silva,29,80 kg,187 cm,,-,POR,English Premier League,Tottenham,"€14,681,000 p/a",-,30/6/2035,D (C),-,42,"3,174",95%,-,0.04,5.73,0.31,0.09,0%,0,10%,-0.25,0.45,0.09,0.06,0.05,1,1.42,0.77,71%,0.77,0.26,0.65,6.89,71%,4.91,0.48,12.19,4.37,4.17,0.03,11.7km,0.74,2.95,-,-,-,-,-,-,-
49056367,Lucas Gourna-Douath,29,80 kg,185 cm,,-,FRA,Bundesliga,Eintracht Frankfurt,"€10,246,000 p/a",-,30/6/2035,"DM, M (C)",-,38,"3,453",90%,0.03,0.09,7.01,1.04,0.26,12%,0.05,2%,-2.56,0.44,0.03,0.57,0.09,0,3.64,2.4,79%,0.89,0.18,0.39,4.85,62%,3,0.44,9.33,7.66,8.99,0.73,13.7km,3,10.82,-,-,-,-,-,-,-
