UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
37056071,Armando Obispo,33,81 kg,186 cm,,-,NED,English Premier League,Middlesbrough,"$5,503,000 p/a",-,30/6/2033,"D (LC), DM","D (L), DM",33,"2,825",92%,0.03,0.08,4.43,0.7,0.16,50%,0.19,16%,1.8,0.19,0.1,0.29,0.04,0,2.41,1.82,72%,0.92,0.32,0.57,5.29,66%,3.5,0.41,12.01,5.99,10.39,0.25,12.7km,2.42,7.3,-,-,-,-,-,-,-
2000048960,Sammy Braybrooke,28,66 kg,171 cm,,-,ENG,English Premier League,Middlesbrough,"$1,241,000 p/a",-,30/6/2032,"DM, M/AM (C)",AM (C),15,"1,331",91%,0.2,0.2,4.73,1.15,0.34,7%,0.07,-,-1.05,0.07,-,0,0.07,0,2.96,1.62,71%,0.61,0,0.07,2.98,39%,1.15,0.34,9.74,11.16,12.24,0.74,12.8km,2.57,9.74,-,-,-,-,-,-,-
28127254,Elliot Anderson,29,75 kg,179 cm,,-,ENG,English Premier League,Newcastle Utd,"$17,472,000 p/a",-,30/6/2035,"M (C), AM (RLC)",AM (R),21,"2,162",86%,0.25,0.21,3.58,1.42,0.33,10%,0.12,16%,0.56,1.12,0.37,0.87,0.35,1,4.93,1.5,69%,0.46,0,0.08,3.12,25%,0.79,0.25,10.62,11.45,12.7,1.87,12.9km,3.04,12.78,-,-,-,-,-,-,-
28112512,Jaidon Anthony,32,67 kg,177 cm,,-,ENG,English Premier League,Everton,"$4,564,000 p/a",-,30/6/2033,M/AM (L),-,30,"2,339",83%,0.04,0.12,2.65,1.39,0.38,19%,0.46,11%,1.3,0.65,0.19,0.81,0.14,0,3.01,2.58,82%,1,0.04,0,4.31,22%,0.96,0.27,4.42,19.12,16.58,2.46,13.0km,4.04,11.08,-,-,-,-,-,-,-
29218322,Tyrhys Dolan,30,70 kg,171 cm,,-,ENG,English Premier League,Bournemouth,"$2,768,000 p/a",$13.75M,30/6/2033,"M (L), AM (RL), ST (C)","M (L), AM (R), ST (C)",4,771,88%,-,0.02,2.1,0.7,0.23,5%,0.12,13%,0.01,1.17,0.35,0.7,0.35,0,0.17,2.57,92%,0.93,0.12,0,4.79,10%,0.47,0.12,2.8,21.36,14.24,2.45,12.1km,3.04,13.07,-,-,-,-,-,-,-
29228687,Jay Stansfield,29,75 kg,179 cm,,-,ENG,English Premier League,Watford,"$3,277,000 p/a",$45.5M,30/6/2033,"AM (RLC), ST (C)",AM (RL),31,"2,617",87%,0.03,0.05,1.65,0.89,0.17,14%,0.17,19%,3.72,0.96,0.38,0.65,0.19,0,1.47,1.13,77%,0.52,0,0.03,7.02,25%,1.72,0.17,3.2,15.1,11.18,1.72,12.4km,1.58,9.84,-,-,-,-,-,-,-
2000124287,Jack Hinshelwood,27,72 kg,175 cm,,-,ENG,English Premier League,Brighton,"$3,285,000 p/a",-,30/6/2035,"D (RC), DM, M (C)",D (RC),36,"2,940",87%,0.12,0.13,4.22,1.26,0.37,22%,0.28,3%,-1.21,0.21,0.03,0.43,0.07,0,4.29,2.42,75%,0.61,0.12,0.06,3.4,49%,1.65,0.52,11.69,13.87,13.74,1.22,13.0km,3.03,10.44,-,-,-,-,-,-,-
37076092,Noni Madueke,30,73 kg,176 cm,,Tight hamstring,ENG,English Premier League,Wolves,"$8,604,000 p/a",-,30/6/2034,"M (RL), AM (RLC)","M (L), AM (LC)",40,"2,433",81%,0.18,0.17,6.25,1.59,0.44,20%,0.44,15%,0.8,0.44,0.22,0.55,0.16,0,4.63,2.07,77%,0.81,0.04,0.04,3.77,61%,2.29,0.26,5.03,11.65,16.05,3.33,13.7km,3.55,12.98,-,-,-,-,-,-,-
2002123278,Shane Doyle,23,87 kg,194 cm,,-,ENG,English Premier League,Fulham,"$3,298,000 p/a",-,30/6/2034,"AM (RL), ST (C)",AM (RL),2,497,90%,-,0.02,1.45,0.72,-,0%,0,12%,-0.75,1.45,0.36,0.72,0.5,0,0.11,1.09,60%,0.54,0,0,9.24,35%,3.26,-,0.36,23.36,8.87,2.72,11.8km,1.63,6.88,-,-,-,-,-,-,-
29137172,Aaron Ramsdale,34,83 kg,191 cm,,-,ENG,English Premier League,Arsenal,"$15,207,000 p/a",-,30/6/2033,GK,-,50,"4,366",92%,-,0,0.08,0,-,-,-,-,0,-,-,-,0,0,0,0,0%,0.95,0,0,-,-,-,-,4.47,8.66,0,-,6.3km,0,0,28,73,48,0.19,0.8,87%,80%
2002133981,Jizz Hogervorst,21,74 kg,180 cm,,-,NED,English Premier League,West Ham,"$6,146,000 p/a",-,30/6/2035,"M (R), AM (RL), ST (C)","M (R), ST (C)",44,"3,619",85%,0.07,0.1,2.69,1.47,0.25,10%,0.35,11%,0.21,0.9,0.22,0.62,0.22,0,4.04,1.94,79%,0.8,0.02,0.05,4.45,27%,1.22,0.32,3.76,18.43,15.79,3.26,13.1km,3.41,13.38,-,-,-,-,-,-,-
2000199219,Gonçalo Moreira,26,65 kg,170 cm,,-,POR,English Premier League,Liverpool,"$31,983,000 p/a",-,30/6/2035,"M/AM (RL), ST (C)","M (RL), ST (C)",35,"2,753",84%,0.29,0.17,3.17,1.54,0.33,15%,0.56,6%,-4.38,0.82,0.13,0.69,0.27,0,5.28,2.48,77%,0.36,0.03,0,4.28,24%,1.01,0.1,5.62,18.8,15.37,3.63,13.2km,3.82,13.57,-,-,-,-,-,-,-
83169226,Diogo Costa,32,78 kg,186 cm,,-,POR,English Premier League,Liverpool,"$26,764,000 p/a",-,30/6/2034,GK,-,48,"4,251",86%,-,0,0.13,0,-,-,-,-,0,-,-,-,0,1,0,0,0%,1.25,0,0,-,-,-,-,5.08,6.63,0.02,-,6.2km,0,0,22,85,52,-0.08,1.31,87%,72%
2002123349,Bernard Brennan,23,77 kg,182 cm,,Tight thigh,ENG,English Premier League,Wolves,"$1,714,000 p/a",-,30/6/2035,M/AM (C),AM (C),2,457,85%,-,0.07,2.76,0.79,0.2,-,0,25%,0.96,0.2,0.2,0.59,0.01,0,0.37,0.98,83%,0.79,0,0,3.54,33%,1.18,0.2,6.89,13.59,10.24,0.39,11.3km,1.38,11.82,-,-,-,-,-,-,-
2000036875,Gabriel Iriarte,23,79 kg,182 cm,,-,ARG,English Premier League,Bournemouth,"$2,931,000 p/a",-,30/6/2036,"AM (LC), ST (C)",AM (LC),10,"1,385",84%,0.13,0.12,1.75,1.17,0.32,23%,0.45,9%,-2.57,1.36,0.32,1.1,0.44,0,1.81,1.69,90%,0.19,0,0,6.3,39%,2.47,0.13,3.25,16.05,9.36,1.23,12.2km,1.88,8.9,-,-,-,-,-,-,-
28107919,Reiss Nelson,32,70 kg,175 cm,,-,ENG,English Premier League,Man City,"$7,054,000 p/a",$13M,30/6/2033,"M (RL), AM (RLC)","M (RL), AM (C)",1,748,88%,0.12,0.16,1.93,1.2,0.12,10%,0.36,4%,-2.85,1.32,0.12,1.32,0.46,0,1.35,2.29,83%,0.48,0.12,0,4.09,3%,0.12,0.24,2.53,28.28,14.68,3.25,12.0km,3.37,13.6,-,-,-,-,-,-,-
28116386,Anthony Gordon,31,77 kg,183 cm,,-,ENG,English Premier League,Chelsea,"$14,694,000 p/a",-,30/6/2033,"AM (RLC), ST (C)","AM (C), ST (C)",28,"2,610",85%,0.14,0.13,2.72,1.28,0.41,15%,0.52,16%,4.31,0.83,0.41,0.79,0.27,0,3.88,2.62,84%,0.79,0,0.07,4.55,47%,2.14,0.41,5.24,18.79,14.45,3.69,12.9km,3.66,13.31,-,-,-,-,-,-,-
28108033,Marc Guéhi,31,80 kg,182 cm,,-,ENG,English Premier League,Tottenham,"$14,666,000 p/a",-,30/6/2034,"D (LC), DM","D (L), DM",49,"4,468",94%,0.04,0.04,5.64,0.48,0.12,0%,0,-,-1.31,0.1,-,0.2,0.03,0,2.13,1.45,73%,1.01,0.52,0.68,6.55,66%,4.35,0.42,16.92,2.56,6.28,0.4,11.6km,1.65,4.03,-,-,-,-,-,-,-
2002133344,Adam Thorpe,22,69 kg,172 cm,,-,ENG,English Premier League,Fulham,"$1,479,000 p/a",-,30/6/2035,"M (C), AM (LC)",AM (L),2,406,84%,-,0.05,3.99,1.33,-,100%,0.22,11%,0.39,0.89,0.22,1.33,0.14,0,0.22,1.55,88%,0.22,0,0,3.33,27%,0.89,-,6.87,17.73,13.08,1.11,12.9km,1.33,9.75,-,-,-,-,-,-,-
28103590,Mason Mount,33,73 kg,181 cm,,-,ENG,English Premier League,Chelsea,"$13,773,000 p/a",-,30/6/2033,"DM, M (C), AM (RLC)","DM, AM (RL)",51,"4,202",86%,0.11,0.17,2.27,0.99,0.3,17%,0.15,8%,-2.59,0.84,0.19,0.86,0.23,0,7.99,2.01,80%,0.54,0.06,0,4.11,30%,1.24,0.17,10.11,17.69,14.33,1.39,13.5km,2.93,10.9,-,-,-,-,-,-,-
28115831,James Garner,31,77 kg,182 cm,,-,ENG,English Premier League,Tottenham,"$13,748,000 p/a",-,30/6/2034,"DM, M (C)",-,53,"4,266",90%,0.36,0.27,5.82,1.27,0.53,19%,0.13,8%,0.23,0.3,0.06,0.46,0.06,0,13.01,2.05,80%,0.4,0.08,0.38,4.3,47%,2.03,0.32,13.1,7.38,12.05,0.57,13.3km,2.78,9.45,-,-,-,-,-,-,-
2002072290,Charlie Davisson,24,85 kg,190 cm,,-,ENG,English Premier League,Watford,"$2,473,000 p/a",$12.25M,30/6/2037,"D (RL), WB (R)",WB (R),31,"2,694",88%,0.03,0.06,6.41,0.8,0.2,14%,0.23,-,-1.02,0.1,-,0.1,0.03,0,1.89,2.91,76%,0.97,0.23,0.57,5.98,69%,4.14,0.47,10.12,17.41,14.93,0.84,12.6km,3.14,9.55,-,-,-,-,-,-,-
55070299,Rúben Dias,35,80 kg,186 cm,,-,POR,English Premier League,Man City,"$23,787,000 p/a",-,30/6/2032,D (C),-,45,"4,182",94%,0.04,0.06,4.02,0.24,0.11,0%,0,-,-0.75,0.02,-,0.04,0.02,0,2.71,1.27,78%,0.65,0.26,0.67,6.22,69%,4.3,0.39,14.53,2.43,6.61,0.15,11.7km,0.95,3.1,-,-,-,-,-,-,-
28106491,Declan Rice,33,78 kg,185 cm,,Pulled hamstring,ENG,English Premier League,West Ham,"$13,529,000 p/a",-,30/6/2033,"D (C), DM, M (C)",D (C),42,"3,337",89%,0.22,0.21,5.53,1.24,0.32,11%,0.03,-,-4.21,0.13,-,0.27,0.11,1,7.71,2.18,84%,0.73,0.16,0.32,3.8,64%,2.43,0.38,17.48,2.99,13.16,0.81,13.3km,2.75,10.49,-,-,-,-,-,-,-
2002133500,Kenny Appleyard,22,76 kg,185 cm,,-,ENG,English Premier League,Chelsea,"$13,471,000 p/a",-,30/6/2036,"M (RL), AM (RC)","M (L), AM (C)",22,"1,712",88%,0.21,0.2,4.31,2.05,0.32,17%,0.63,9%,-1.65,0.95,0.16,0.26,0.24,0,3.86,2.37,78%,0.63,0.16,0,4.78,31%,1.47,0.21,5.52,18.87,16.14,2.89,13.0km,4,13.41,-,-,-,-,-,-,-
2000030130,João Neves,27,69 kg,174 cm,,-,POR,English Premier League,Arsenal,"$20,798,000 p/a",-,30/6/2036,"DM, M/AM (C)",-,46,"3,977",91%,0.11,0.17,4.84,1.38,0.32,23%,0.14,6%,-3.63,0.48,0.09,0.61,0.17,0,7.45,1.67,68%,0.61,0.09,0.07,3.1,53%,1.65,0.43,11.61,6.9,12.79,1.67,13.0km,2.94,10.41,-,-,-,-,-,-,-
2000302088,Leo Shahar,25,75 kg,180 cm,,-,ENG,English Premier League,Wolves,"$772,000 p/a",$105K,30/6/2032,D (RLC),D (LC),8,827,82%,-,0.01,4.14,0.87,-,29%,0.65,-,-0.35,0.22,-,0.22,0.04,0,0.11,3.26,86%,1.2,0.22,0.65,6.53,60%,3.92,0.65,12.62,17.52,12.52,1.09,12.6km,3.37,8.6,-,-,-,-,-,-,-
2002144809,Nick Sullivan,21,74 kg,183 cm,,-,ENG,English Premier League,Brentford,"$1,478,000 p/a",-,30/6/2035,"M (L), AM (RL), ST (C)","M (L), AM (RL)",1,467,85%,-,0.02,0.39,0.19,-,0%,0,-,-1.19,0.19,-,0.39,0.23,0,0.09,0.77,80%,0.58,0,0,8.67,13%,1.16,0.39,0.19,27.75,7.52,1.16,11.6km,1.35,6.36,-,-,-,-,-,-,-
2000109160,Alex O'Hara,24,74 kg,180 cm,,-,ENG,English Premier League,Arsenal,"$8,575,000 p/a",-,30/6/2036,M/AM (L),-,26,"2,699",86%,0.1,0.1,2.57,1.33,0.2,15%,0.4,11%,1.28,0.97,0.27,1,0.22,0,3.05,1.83,81%,0.57,0.03,0.03,5.87,41%,2.43,0.2,5.44,18.54,16.17,3.37,13.4km,3.03,13.4,-,-,-,-,-,-,-
2000272831,Diego Cheuquepal,25,79 kg,183 cm,,-,ARG,English Premier League,Burnley,"$511,000 p/a",-,30/6/2034,D (C),-,39,"3,337",90%,0.03,0.02,4.45,0.19,0.03,50%,0.05,-,-0.11,0.03,-,0.03,0,1,0.64,1.24,69%,1.13,0.32,0.94,7.09,67%,4.77,0.4,12.27,5.07,4.99,0.08,11.3km,1.4,4.05,-,-,-,-,-,-,-
2000199272,Tiago Parente,25,69 kg,178 cm,,-,POR,English Premier League,Brighton,"$2,866,000 p/a",-,30/6/2035,"D (RL), WB (L)",D (R),5,756,91%,0.12,0.03,7.86,1.67,0.12,14%,0.12,-,-0.42,0.12,-,0.24,0.05,0,0.29,2.86,96%,0.83,0,0.36,3.93,64%,2.5,0.6,12.38,13.57,12.98,2.14,12.3km,2.02,8.69,-,-,-,-,-,-,-
83228731,Gonçalo Inácio,30,80 kg,188 cm,,-,POR,English Premier League,Man Utd,"$17,639,000 p/a",-,30/6/2034,D (LC),D (L),42,"3,825",93%,0.05,0.06,5.27,0.33,0.05,29%,0.05,3%,-1.2,0.28,0.02,0.16,0.05,1,2.71,1.76,83%,0.85,0.38,0.59,6.82,78%,5.34,0.59,14.8,3.46,5.48,0.35,11.4km,1.62,4.09,-,-,-,-,-,-,-
83320135,António Silva,28,80 kg,187 cm,,-,POR,English Premier League,Tottenham,"$15,727,000 p/a",-,30/6/2035,D (C),-,48,"4,299",95%,0.06,0.05,4.86,0.21,0.04,13%,0.02,7%,-0.95,0.19,0.06,0.13,0.08,0,2.18,1.34,82%,0.88,0.23,0.8,7.16,70%,4.98,0.4,16.75,3.01,5.23,0.38,11.3km,1.26,3.24,-,-,-,-,-,-,-
28106342,Kiernan Dewsbury-Hall,33,69 kg,176 cm,,-,ENG,English Premier League,Leicester,"$5,603,000 p/a",-,30/6/2033,"DM, M/AM (C)",AM (C),25,"1,937",89%,0.19,0.17,5.53,1.25,0.33,16%,0.19,-,-0.65,0,-,0.23,0.03,0,3.7,2.42,80%,1.16,0.14,0.05,2.83,38%,1.07,0.42,12.59,7.9,13.38,0.23,13.6km,3.02,10.08,-,-,-,-,-,-,-
2002162171,Alex Hayles,19,79 kg,183 cm,,-,ENG,English Premier League,Tottenham,"$792,000 p/a",-,30/6/2036,"D (RC), DM","D (C), DM",7,655,90%,-,0.05,3.85,0.27,-,0%,0,-,-0.04,0,-,0,0.01,0,0.38,0.55,100%,0.82,0,0.27,8.66,68%,5.91,0.69,10.03,5.91,7.01,-,11.8km,0.41,3.02,-,-,-,-,-,-,-
14229525,Enzo Fernández,31,70 kg,178 cm,,-,ARG,English Premier League,Chelsea,"$17,954,000 p/a",-,30/6/2034,"DM, M/AM (C)",AM (C),43,"3,717",90%,0.27,0.25,4.82,1.07,0.39,27%,0.1,10%,-0.78,0.36,0.1,0.51,0.08,0,10.15,1.84,72%,0.41,0,0.05,3.37,34%,1.14,0.56,14.41,6.34,13.51,1.21,13.3km,2.71,10.36,-,-,-,-,-,-,-
2000280836,Vincent Tumber,22,75 kg,180 cm,,-,ENG,English Premier League,Man Utd,"$12,742,000 p/a",-,30/6/2036,"D (C), DM, M (C)","DM, M (C)",54,"4,551",92%,0.08,0.09,4.15,0.71,0.18,28%,0.22,5%,-2.8,0.4,0.06,0.36,0.11,0,4.34,1.56,72%,0.55,0.12,0.28,3.76,69%,2.59,0.38,13.88,6.88,8.37,1.19,12.2km,2.29,7.63,-,-,-,-,-,-,-
83169822,João Félix,32,74 kg,178 cm,,-,POR,English Premier League,Newcastle Utd,"$14,532,000 p/a",$55M,30/6/2033,"M (C), AM (RLC), ST (C)","M (C), AM (R)",1,347,86%,0.26,0.07,2.07,0.78,-,17%,0,12%,-0.37,1.82,0.52,2.07,0.61,0,0.26,0.52,67%,0,0,0,5.19,25%,1.3,-,2.07,22.56,7,1.04,12.4km,1.04,8.56,-,-,-,-,-,-,-
16191306,Emanuel Aiwu,31,82 kg,185 cm,,-,AUT,English Premier League,Leicester,"$5,245,000 p/a",-,30/6/2033,"D (RC), DM",DM,39,"3,507",86%,0.03,0.04,4.49,0.41,0.05,25%,0.1,12%,0.19,0.13,0.05,0.13,0.05,1,1.44,1.51,78%,1.08,0.26,0.77,6.34,73%,4.64,0.38,14.37,6.13,7.39,0.31,11.8km,1.31,4.29,-,-,-,-,-,-,-
2002133283,Matthew Williams,22,68 kg,174 cm,,-,ENG,English Premier League,Chelsea,"$3,072,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (RL),1,289,88%,0.31,0.07,0.62,0.62,-,25%,0.31,-,-0.7,2.49,-,1.25,0.22,0,0.22,0.93,75%,0.31,0,0,5.92,21%,1.25,-,0.31,30.21,7.79,1.87,12.6km,1.25,9.03,-,-,-,-,-,-,-
2002123078,El Sayed Sayed,22,75 kg,180 cm,,-,ENG,English Premier League,Chelsea,"$2,210,000 p/a",-,30/6/2032,"D (L), WB (RL), DM","D (L), WB (R)",4,452,88%,0.2,0.12,3.58,0.6,0.2,-,0,-,-0.01,0,-,0,0,0,0.58,1.39,78%,0.4,0,0,3.19,44%,1.39,0.6,6.17,11.55,9.76,1,11.7km,2.19,8.36,-,-,-,-,-,-,-
29179717,Pedro Neto,32,62 kg,172 cm,,-,POR,English Premier League,Leeds Utd,"$13,122,000 p/a",$825K,30/6/2032,"M (RL), AM (RLC), ST (C)","M (L), AM (C), ST (C)",35,"2,591",82%,0.21,0.22,2.47,1.08,0.49,19%,0.31,8%,-2.72,0.83,0.17,0.56,0.27,0,6.22,2.4,88%,0.73,0.03,0.07,3.86,13%,0.49,0.38,3.58,21.22,15.21,2.95,12.9km,3.09,12.89,-,-,-,-,-,-,-
2000100674,Daniel Pitchford,24,89 kg,183 cm,,-,ENG,English Premier League,Leicester,"$7,979,000 p/a",-,30/6/2035,ST (C),-,30,"2,586",84%,-,0.03,1.04,0.8,-,0%,0,13%,0.61,1.71,0.42,0.87,0.4,0,0.9,1.53,85%,0.24,0,0.14,7.38,33%,2.47,0.07,2.33,19.07,7.38,1.11,12.3km,1.64,6.96,-,-,-,-,-,-,-
2000025538,Ricardo Domingos,23,72 kg,179 cm,,-,ENG,English Premier League,Burnley,"$3,392,000 p/a",-,30/6/2036,"WB (L), M/AM (R)",-,41,"3,602",82%,0.15,0.21,5.62,1.67,0.37,16%,0.55,14%,1.43,0.35,0.17,0.45,0.14,0,8.56,2.45,81%,0.77,0,0,3.37,56%,1.87,0.37,5.52,13.57,18.94,3.3,13.7km,3.8,14.29,-,-,-,-,-,-,-
2000082598,Stefan Bajčetić,27,81 kg,186 cm,,-,ESP,English Premier League,Aston Villa,"$3,597,000 p/a",-,30/6/2036,"D (RC), DM, M (C)",D (R),7,747,89%,0.12,0.17,2.89,0.72,-,0%,0,-,-0.43,0,-,0,0.05,0,1.39,1.69,93%,0.96,0.24,0.24,5.06,60%,3.01,0.48,10.84,11.2,7.11,0.72,12.2km,2.41,7.59,-,-,-,-,-,-,-
19380084,Boubacar Traoré,23,77 kg,184 cm,,-,GER,English Premier League,Fulham,"$1,964,000 p/a",-,30/6/2033,D (RLC),D (R),11,"1,106",94%,-,0.03,3.91,0.16,-,0%,0,-,-0.1,0.08,-,0,0.01,0,0.33,1.55,83%,1.22,0.33,0.08,4.31,53%,2.28,0.98,8.06,6.75,4.23,0.08,11.7km,1.14,3.25,-,-,-,-,-,-,-
16253898,Patrick Wimmer,31,77 kg,182 cm,,-,AUT,English Premier League,Man Utd,"$9,729,000 p/a",$47M,30/6/2034,"M (RC), AM (RLC), ST (C)","M (RC), AM (LC), ST (C)",1,265,90%,-,0.07,3.4,1.02,0.34,9%,0.34,-,-0.62,1.36,-,1.02,0.21,0,0.22,3.74,92%,0.34,0,0,4.75,29%,1.36,-,5.43,21.74,16.3,3.06,13.7km,4.08,12.57,-,-,-,-,-,-,-
28110488,Dwight McNeil,32,68 kg,183 cm,,-,ENG,English Premier League,Leicester,"$4,270,000 p/a",$33M,30/6/2033,"M/AM (RLC), ST (C)","M/AM (RC), ST (C)",31,"2,698",86%,0.1,0.11,2.97,1.3,0.17,12%,0.37,2%,-3.17,0.47,0.03,0.63,0.14,0,3.41,2.34,81%,0.5,0,0.03,5.6,29%,1.6,0.23,5.44,20.01,16.31,2.17,13.2km,3.2,13.71,-,-,-,-,-,-,-
83137935,Francisco Trincão,32,72 kg,184 cm,,-,POR,English Premier League,Brighton,"$9,499,000 p/a",-,30/6/2033,"M (R), AM (RLC)","M (R), AM (LC)",10,"1,137",87%,0.47,0.35,4.12,2.06,0.63,23%,0.95,12%,-2.44,1.27,0.4,1.03,0.52,0,4.43,2.14,87%,0.63,0,0,5.15,23%,1.19,0.08,5.22,17.81,13.54,1.98,12.8km,2.61,13.61,-,-,-,-,-,-,-
2002072432,Sam Meynell,24,73 kg,179 cm,,Tight thigh,ENG,English Premier League,Aston Villa,"$5,889,000 p/a",-,30/6/2036,"AM (R), ST (C)",AM (R),38,"3,277",83%,0.05,0.14,0.85,0.77,0.27,21%,0.14,17%,8.59,1.76,0.69,1.04,0.45,0,5.23,1.46,84%,0.33,0,0,6.21,23%,1.4,0.14,2.36,16.34,7.11,1.59,12.1km,1.76,7.66,-,-,-,-,-,-,-
83174759,Fábio Vieira,32,63 kg,173 cm,,-,POR,English Premier League,Chelsea,"$9,174,000 p/a",$1.5M,30/6/2032,"M (C), AM (RLC)",AM (L),2,424,83%,0.42,0.41,2.76,1.49,0.21,17%,0,9%,-1.27,2.76,0.42,0.85,0.69,0,1.92,1.49,100%,0.64,0,0,2.76,8%,0.21,0.42,8.49,16.77,15.5,2.12,14.2km,1.91,10.61,-,-,-,-,-,-,-
2000028320,Alberto Moleiro,28,66 kg,169 cm,,-,ESP,English Premier League,Fulham,"$7,880,000 p/a",-,30/6/2035,"M (LC), AM (RLC)","M (LC), AM (R)",35,"2,642",84%,0.24,0.19,3.03,1.64,0.34,23%,0.48,6%,-4.38,0.55,0.14,0.61,0.29,0,5.72,2.01,76%,0.65,0.07,0.03,3.68,19%,0.68,0.24,6.3,18.63,13.01,3.17,13.0km,2.96,13.05,-,-,-,-,-,-,-
49054412,David Pereira Da Costa,31,64 kg,168 cm,,-,POR,English Premier League,Bournemouth,"$4,994,000 p/a",-,30/6/2034,M/AM (LC),M (LC),36,"2,792",84%,0.13,0.14,2.48,1.1,0.26,20%,0.58,16%,2.48,0.74,0.26,0.48,0.18,0,4.37,2.29,78%,0.61,0.03,0.03,3.61,23%,0.84,0.35,6.58,16.86,14.44,2.39,12.3km,3.06,12.18,-,-,-,-,-,-,-
2002074290,Rui Silva,23,71 kg,178 cm,,-,POR,English Premier League,Leicester,"$3,788,000 p/a",-,30/6/2034,"DM, M/AM (LC)","DM, M (C)",5,944,83%,0.1,0.11,2.57,1.43,0.29,8%,0.1,11%,-0.13,0.67,0.1,0.29,0.11,0,1.11,2.19,88%,0.38,0,0,3.34,34%,1.14,0.19,4.48,15.92,13.63,2.96,12.7km,3.34,12.11,-,-,-,-,-,-,-
83243060,Tomás Araújo,30,81 kg,188 cm,,-,POR,English Premier League,Arsenal,"$5,694,000 p/a",-,30/6/2035,D (C),-,6,965,94%,-,0.02,6.16,0.28,0.09,50%,0.09,-,-0.69,0.09,-,0.19,0.06,0,0.24,1.59,89%,1.21,0.28,1.31,7.74,71%,5.5,0.19,15.39,4.01,6.25,0.09,11.8km,1.12,2.7,-,-,-,-,-,-,-
91190494,Tim Lemperle,30,77 kg,189 cm,,Tight thigh,GER,English Premier League,Watford,"$2,038,000 p/a",-,30/6/2034,"AM (RLC), ST (C)",AM (LC),7,"1,071",87%,0.08,0.05,1.01,0.76,0.34,3%,0,17%,2.15,2.18,0.59,0.59,0.41,0,0.6,1.09,65%,0.59,0,0,9.16,39%,3.61,0.08,2.02,20.25,6.47,1.68,12.4km,1.43,8.99,-,-,-,-,-,-,-
2002125201,Jonjoe Donelon,20,68 kg,171 cm,,-,ENG,English Premier League,Man Utd,"$2,122,000 p/a",-,30/6/2036,M/AM (R),-,6,590,85%,-,0.12,4.42,1.98,0.31,13%,0.61,6%,-1.24,0.92,0.15,0.61,0.34,0,0.8,2.75,86%,0.31,0,0,3.51,13%,0.46,-,4.27,20.75,16.47,4.27,13.3km,4.42,13.88,-,-,-,-,-,-,-
29217875,Charlie Cresswell,29,87 kg,190 cm,,-,ENG,English Premier League,Leeds Utd,"$6,053,000 p/a",-,30/6/2035,D (C),-,33,"2,903",95%,-,0.04,5.52,0.19,0.06,0%,0,6%,-0.86,0.09,0.03,0.12,0.06,0,1.4,1.12,72%,0.65,0.25,0.78,7.25,82%,5.95,0.53,12.96,3.26,5.86,0.4,11.7km,1.12,3.19,-,-,-,-,-,-,-
2000198728,Kadan Young,26,68 kg,169 cm,,-,ENG,English Premier League,Aston Villa,"$7,246,000 p/a",-,30/6/2035,M/AM (RL),M (R),35,"2,764",79%,0.29,0.32,2.47,1.63,0.52,23%,0.62,6%,-2.82,0.36,0.07,0.49,0.16,0,9.72,2.8,79%,1.53,0,0,4.01,37%,1.5,0.07,5.54,12.41,17.19,3.42,12.9km,3.81,13.38,-,-,-,-,-,-,-
83227945,Vitinha,32,73 kg,183 cm,,-,POR,English Premier League,Arsenal,"$7,335,000 p/a",-,30/6/2034,"AM (L), ST (C)",AM (L),1,464,88%,-,0.21,0.39,0.19,-,0%,0,10%,-0.38,2.13,0.58,2.13,0.5,0,1.07,1.36,70%,0.19,0,0,6.98,42%,2.91,-,2.33,15.71,8.53,1.55,13.4km,1.75,7.18,-,-,-,-,-,-,-
37060938,Wouter Burger,31,82 kg,191 cm,,-,NED,English Premier League,Leeds Utd,"$5,370,000 p/a",$130K,30/6/2032,"DM, M (C)",-,25,"2,065",88%,0.04,0.15,3.36,1.48,0.31,13%,0.09,18%,1.25,0.31,0.13,0.35,0.08,0,3.43,2.27,80%,0.52,0.09,0.35,3.66,60%,2.18,0.26,10.24,15.6,12.51,0.74,12.7km,3.09,11.03,-,-,-,-,-,-,-
29233183,Liam Gibbs,29,60 kg,178 cm,,-,ENG,English Premier League,Leicester,"$7,770,000 p/a",-,30/6/2034,"DM, M/AM (C)",AM (C),26,"2,296",89%,0.16,0.23,5.1,1.25,0.59,22%,0.08,-,-0.91,0.04,-,0.16,0.04,1,5.75,2.55,75%,0.82,0.12,0.12,2.78,27%,0.74,0.24,11.49,6.66,11.05,1.22,12.9km,3.61,10.27,-,-,-,-,-,-,-
